;coderesp;securityid;birthyearr;control1;control3;control3_txt;s11;polint;part;nonvote_01;nonvote_02;nonvote_03;nonvote_04;nonvote_05;nonvote_06;nonvote_07;nonvote_08;nonvote_09;nonvote_10;nonvote_98;party15;vote1;vote1a;vote1b;vote1c;importance1;reason1acc1;reason1acc1_01;reason1acc1_02;reason1acc1_03;reason2acc1;reason2acc1_01;reason2acc1_02;reason2acc1_03;reason2acc1_04;reason1den1;reason1den1_01;reason1den1_02;reason1den1_03;reason1den1_04;reason2den1;reason2den1_01;reason2den1_02;reason2den1_03;reason2den1_04;vote2;vote2a;vote2b;vote2c;importance2;reason1acc2;reason1acc2_01;reason1acc2_02;reason1acc2_03;reason2acc2;reason2acc2_01;reason2acc2_02;reason2acc2_03;reason1den2;reason1den2_01;reason1den2_02;reason1den2_03;reason1den2_04;reason2den2;reason2den2_01;reason2den2_02;reason2den2_03;reason2den2_04;trust_1;trust_2;trust_3;trust_4;trust_5;trust_7;trust_8;trust_9;trust_10;trust_21;trust_22;trust_25;trust_29;trust_31;trust_55;trust_63;lrsp;value2;value3;value6;value9;value12;value15;difficul1;dectime1;argu1_1;argu1_2;argu1_3;argu1_4;argu1_5;argu1_6;difficul2;dectime2;argu2_1;argu2_2;argu2_3;argu2_4;argu2_5;argu2_6;zusatz1a301125_1;zusatz1a301125_2;zusatz1a301125_3;zusatz1a301125_4;zusatz1a301125_5;zusatz2a301125_1;zusatz2a301125_2;zusatz2a301125_3;zusatz2a301125_4;zusatz2a301125_5;zusatz2a301125_6;zusatz2a301125_7;zusatz2a301125_8;zusatz2a301125_9;zusatz2a301125_10;zusatz2a301125_11;zusatz2a301125_12;zusatz2a301125_13;zusatz2a301125_14;zusatz3a301125_1;zusatz3a301125_2;zusatz3a301125_3;zusatz3a301125_4;online;mediause_1;mediause_3;mediause_4;mediause_5;mediause_6;mediause_7;mediause_8;mediause_9;mediause_10;mediause_11;mediause_13;mediause_14;mediause_15;mediause2_1;mediause2_2;mediause2_3;mediause2_4;mediause2_5;mediause2_6;mediause2_7;mediause2_8;mediause_12;mediause_2;discus;votewie;part2;partya;citizenrepa;originparents;confessd;confessr;cult;educ;acti;actiprev;s17jobposition;workload;s17sector;mainearner;educmain;actimain;income;incomeprecariat;habitat;gewvorl1;gewvorl2;unused;sprachreg3;agglo2020;grossreg;;;;;;
3303;17532;2.02511E+15;1972;;;;1;1;2;0;0;0;1;0;0;1;0;0;0;0;1;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;2;3;2;0;2;3;2;2;0;5;0;2;0;0;0;3;8;6;4;1;4;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;4;2;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;2;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;1;1;1;2;;99999998;32;3;99999998;32;10;1;1;99999998;99999998;5;2;2;1.854085921;1.854083329;0;1;2;2;;;;;;
3304;17537;2.02511E+15;1968;;;;1;2;1;;;;;;;;;;;;4;2;99999998;4;99999998;2;;;;;;;;;;Umsezung ist sehr schwer oder gar nicht möglichh;103;;;;Ich will mich nicht berpflichten eine freiwillige Arbeit zu leisten.;502;;;;2;99999998;4;99999998;3;;;;;;;;;Finanzell solvente Mitbürger/innen brauchen wir in der Schweiz;202;;;;;999;;;;5;5;2;5;3;5;3;6;5;2;1;7;6;4;0;5;3;3;1;3;1;1;3;1;1;4;4;4;1;2;1;1;1;4;4;4;2;2;1;2;2;4;2;2;0;1;0;0;1;0;1;0;0;0;0;0;0;0;98;4;4;4;1;3;6;3;1;0;0;5;0;0;0;0;0;0;0;0;5;0;0;2;2;2;0;4;4;1;7;4;1;1;1;1;3;51;3;99999998;32;10;1;1;99999998;99999998;9;2;2;0.622279228;0.584850849;0;1;2;2;;;;;;
3305;17538;2.02511E+15;1983;;;;1;3;2;0;0;0;1;0;0;0;1;0;0;0;4;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;5;5;5;3;5;5;5;7;5;5;5;3;5;5;5;7;5;5;3;1;4;1;5;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;2;2;2;4;0;0;0;0;1;0;0;0;1;0;1;1;0;0;2;2;2;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;5;4;1;1;1;1;2;32;3;99999998;33;10;2;1;99999998;99999998;9;1;1;1.294818838;1.294817028;0;1;2;2;;;;;;
3306;17556;2.02511E+15;1988;;;;2;2;2;0;0;0;0;0;0;0;0;0;0;1;13;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;4;4;4;2;3;5;5;6;6;6;98;4;7;98;5;6;4;1;8;4;3;1;9;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;98;2;98;2;0;0;0;0;1;1;1;0;0;0;0;1;0;0;2;3;3;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;2;2;2;2;;99999998;32;8;3;33;23;1;2;32;1;98;3;1;1.988232282;1.988229503;0;1;1;2;;;;;;
3307;17557;2.02511E+15;1965;;;;2;2;2;0;0;0;0;0;0;0;1;0;0;0;2;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;4;4;3;2;3;4;8;6;8;5;5;0;8;8;5;3;3;1;1;6;1;6;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;1;4;4;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;4;98;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;9;2;2;2;2;;99999998;97;3;99999998;33;22;1;;99999998;99999998;3;3;1;1.701501155;1.701498776;0;1;1;2;;;;;;
3308;17563;2.02511E+15;1943;;;;1;3;2;0;1;0;0;0;0;0;0;0;0;0;99;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;98;98;98;0;98;98;98;98;5;5;98;98;98;0;5;5;98;8;8;1;1;8;6;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;98;98;98;98;0;0;0;0;0;0;0;0;0;0;0;0;0;1;98;98;98;98;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;18;2;2;2;;99999998;32;7;3;32;10;8;1;99999998;99999998;98;8;2;2.431333113;2.431329714;0;1;1;2;;;;;;
3309;17564;2.02511E+15;1982;;;;2;2;2;0;0;0;0;0;0;0;1;0;0;0;2;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;8;7;5;6;7;7;8;7;10;6;5;5;8;10;5;10;4;4;3;3;1;2;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;2;98;2;3;1;1;0;0;0;1;0;0;0;0;1;0;0;0;2;2;1;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;6;2;1;1;2;;99999998;51;3;99999998;33;23;2;2;40;3;7;1;2;1.283968158;1.283966362;0;1;1;2;;;;;;
3310;17569;2.02511E+15;1995;;;;1;2;2;0;0;0;1;0;0;0;0;0;0;0;2;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;8;8;7;5;8;7;7;7;5;7;8;6;7;8;6;7;4;3;4;3;1;2;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;2;4;3;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2;4;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;2;1;2;2;;99999998;32;3;99999998;33;10;1;4;32;7;98;3;1;1.691097986;1.691095622;0;1;1;2;;;;;;
3311;17570;2.02511E+15;2005;;;;2;8;8;;;;;;;;;;;;4;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;3;3;2;2;5;98;2;2;3;3;2;2;4;2;98;2;5;9;9;9;9;9;9;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;98;98;98;98;0;0;0;0;0;0;0;0;0;0;0;0;0;1;98;98;98;98;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;18;1;2;1;1;1;32;3;99999998;98;10;8;8;99999998;99999998;4;3;1;0.998600801;0.998600801;0;1;1;2;;;;;;
3312;17571;2.02511E+15;1950;;;;1;2;1;;;;;;;;;;;;12;1;2;99999998;99999998;3;im Hinblick auf die Gleichberechtigung ist dies ein möglicher Lösungsbeitrag;201;;;;999;;;;;;;;;;;;;;3;99999998;99999998;8;3;;;;;;;;;;;;;;;;;;;2;3;4;2;2;7;9;1;8;8;0;2;1;10;5;1;5;6;1;2;3;6;2;1;2;1;2;1;2;4;4;8;8;2;2;4;2;3;1;2;4;2;1;4;1;1;0;1;1;1;0;0;1;0;1;1;0;0;2;2;4;3;2;2;0;1;2;3;2;4;0;2;0;0;1;0;1;0;0;0;0;1;0;3;0;6;4;2;10;12;1;1;1;1;6;32;7;3;32;10;1;3;99999998;99999998;3;2;1;0.053277038;0.07762679;0;1;1;2;;;;;;
3313;17572;2.02511E+15;1955;;;;2;3;2;0;1;0;0;0;0;0;0;0;0;0;2;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;8;5;4;6;5;8;7;5;5;8;1;5;8;5;4;5;4;4;5;1;2;1;5;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;4;2;2;3;1;0;1;0;1;1;0;0;0;0;0;0;0;0;2;2;1;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;8;2;1;1;1;1;2;22;7;3;33;23;1;2;51;7;7;1;2;2.261617482;2.26161432;0;1;1;2;;;;;;
3314;17574;2.02511E+15;1970;;;;1;2;1;;;;;;;;;;;;5;3;99999998;99999998;4;0;;;;;;;;;;;;;;;;;;;;1;2;99999998;99999998;9;Meine Entscheidung war wohl primär ein Ausdruck des Unwohlseins bezüglich einer gesellschaftlichen Entwicklung, namentlich die steigende Ungleichheit im Bereich Vermögensverteilung, was m.E. kausal mit einer Machtverteilung einher geht. Deswegen ein Zeichen setzen in Richtung Umverteilung, um der sich immer weiter öffnenden Vermögensschere entgegen zu wirken. Sehr hohe Einkommen und Vermögen werden meiner Ansicht nach steuerlich bevorzugt behandelt. Bin mir bewusst, dass der Aspekt der Umverteilung mit der Vorlage nicht wirklich betroffen war. Bin ausserdem auch davon ausgegangen, dass die Vorlage abgelehnt wird.;301;106;;;999;;;;;;;;;;;;;8;7;8;8;6;6;9;7;10;5;9;2;9;10;9;6;4;1;2;3;1;4;2;1;2;2;3;1;1;3;2;1;1;1;1;2;3;3;3;98;3;3;2;2;1;0;0;1;0;0;0;0;0;0;1;1;0;0;2;3;3;2;3;10;6;5;0;0;0;7;8;0;0;5;0;0;98;98;7;0;3;9;3;9;0;0;3;1;9;5;1;1;1;1;2;52;3;99999998;33;10;2;1;99999998;99999998;9;1;2;0.078408201;0.070593073;0;1;1;2;;;;;;
3315;17575;2.02511E+15;1976;;;;2;2;1;;;;;;;;;;;;2;1;4;99999998;99999998;5;Wenn man Glechberechtigung möchte, muss man dies auf allen Ebenen tun.  Man kann nicht nur sie Rosinen picken.  Es war ein lösungsorientierter und vielleicht auch etwas unkonventioneller Vorschlag. Mir war bewusst, dass die Initiative wenig Chancen hat.;201;;;;999;;;;;;;;;;;;;;1;8;99999998;99999998;7;Ausgleich Vermögen und Investition in Klimapolitik;301;201;;Zeichen setzen;106;;;;;;;;;;;;;5;5;5;5;5;5;5;7;8;4;5;5;5;7;3;98;5;2;3;3;1;3;1;1;2;2;2;1;2;3;4;2;8;1;1;2;2;4;3;2;1;4;2;3;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;2;2;2;2;7;7;0;10;0;5;10;0;0;0;9;6;8;5;98;5;0;0;7;7;98;5;0;4;1;9;2;1;1;1;1;2;51;3;99999998;33;21;2;;99999998;99999998;6;2;1;0.567325183;0.744223558;0;1;1;2;;;;;;
3316;17576;2.02511E+15;1946;;;;1;3;1;;;;;;;;;;;;6;1;4;99999998;99999998;7;die Initiative zu unterstützen;102;;;;999;;;;;;;;;;;;;;1;4;99999998;99999998;7;Initiative unterstützen;102;;;;999;;;;;;;;;;;;;5;4;4;3;3;5;8;4;7;9;2;4;5;10;6;7;5;2;1;1;1;3;1;1;1;1;2;1;2;4;4;1;1;1;1;2;3;3;4;2;3;2;2;3;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;1;1;2;3;0;3;2;2;0;2;5;2;3;0;1;3;1;1;0;1;1;0;2;0;2;0;1;3;1;10;6;1;1;1;1;4;51;7;3;33;10;2;1;99999998;99999998;5;1;2;1.043245177;1.36854076;0;1;1;2;;;;;;
3317;17584;2.02511E+15;1980;;;;2;8;2;0;0;0;0;0;0;0;0;0;0;1;2;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;9;98;98;0;98;98;98;98;98;98;98;98;98;98;98;98;98;8;1;1;1;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;98;98;98;4;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;98;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;2;2;2;1;5;4;32;2;99999998;99999998;23;99999998;2;32;1;6;8;2;1.283968158;1.283966362;0;1;1;2;;;;;;
3318;17585;2.02511E+15;1966;;;;1;3;1;;;;;;;;;;;;4;2;99999998;4;99999998;7;;;;;;;;;;;999;;;;;999;;;;2;99999998;4;99999998;8;;;;;;;;;;999;;;;;999;;;;10;10;4;5;8;7;6;7;4;8;0;3;4;4;0;7;6;6;6;1;2;2;3;1;1;1;3;3;2;2;2;1;1;3;4;4;1;1;1;3;3;1;1;4;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;2;2;1;3;9;0;10;4;7;3;9;0;3;3;1;1;7;2;4;3;6;0;8;0;10;8;6;2;1;9;3;1;1;1;1;2;51;3;99999998;32;10;2;1;99999998;99999998;8;1;2;0.622279228;0.584850849;0;1;1;2;;;;;;
3319;17586;2.02511E+15;1994;;;;1;1;1;;;;;;;;;;;;2;2;99999998;2;99999998;6;;;;;;;;;;Ich bin gegen Dienstpflicht und denke, dass Zivildienst oft als billige Arbeiskräfte missbraucht werden;307;599;;;Zusätzliche Belastung für Freuen trotz Lohnungleichheit;503;;;;1;2;99999998;99999998;9;Klimaschutz und mehr soziale Gerechtigkeit. Es sollen die bezahlen, die am meisten von der Zerstörung der Umwelt profitiert haben.;303;;;Besteuerung von hohen Erbe-Vermögen;302;;;;;;;;;;;;;7;5;5;5;0;6;7;4;9;8;3;3;7;10;8;2;2;1;1;3;2;5;1;2;3;2;4;2;4;4;1;1;1;1;1;1;4;3;4;2;2;4;3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;3;4;2;2;1;3;0;10;10;1;2;5;1;7;98;8;0;2;7;6;5;0;2;4;2;10;7;0;2;1;10;2;1;2;1;1;1;33;5;6;99999998;10;99999998;4;51;7;98;1;2;0.395123997;0.324070931;0;1;1;2;;;;;;
3320;17587;2.02511E+15;1956;;;;1;2;1;;;;;;;;;;;;12;1;4;99999998;99999998;2;Gleichstellung der Geschlechter;201;;;;999;;;;;;;;;;;;;;2;99999998;4;99999998;5;;;;;;;;;Übertriebener Steuersatz;499;;;;Gefahr des Wegzugs von guten Steuerzahlern;202;;;;7;5;5;7;1;8;2;1;9;7;0;3;7;10;5;2;9;6;1;1;1;6;1;1;1;1;1;1;2;4;4;1;1;2;3;4;1;4;1;1;3;3;1;3;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;2;2;1;3;8;0;8;5;2;5;7;5;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;4;1;10;12;1;1;1;1;2;52;7;3;32;10;1;1;99999998;99999998;13;1;2;0.57996367;0.871816916;0;1;1;2;;;;;;
3321;17589;2.02511E+15;1961;;;;1;1;1;;;;;;;;;;;;9;1;4;99999998;99999998;10;Gemeindienst tut allen gut - einmal ohne Meckern etwas Unangenehmes machen;401;;;;999;;;;;;;;;;;;;;2;99999998;4;99999998;10;;;;;;;;;"Die Irrführung des Stimmbürgers durch einen ""harmlosen"" Initiativtext";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3322;17591;2.02511E+15;2006;;;;1;2;2;0;1;0;0;0;0;1;1;0;0;0;5;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;8;7;5;5;6;8;6;6;8;5;7;3;8;10;8;7;2;1;3;5;1;4;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;1;4;3;2;0;1;1;1;1;1;1;0;1;1;1;1;0;0;1;2;2;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;6;5;1;2;2;;99999998;21;6;6;99999998;10;99999998;4;52;3;12;3;1;2.57343713;2.573433532;0;1;1;2;;;;;;
3323;17593;2.02511E+15;1969;;;;1;3;1;;;;;;;;;;;;1;2;99999998;4;99999998;6;;;;;;;;;;Schwächung der Armee;201;;;;;999;;;;2;99999998;4;99999998;7;;;;;;;;;;999;;;;;999;;;;4;5;3;2;5;5;5;6;4;8;0;5;3;7;2;5;10;6;6;1;4;1;2;1;1;3;3;2;3;3;2;8;1;4;3;2;2;3;2;3;4;1;1;4;1;1;0;0;0;0;0;0;0;0;1;0;0;0;2;3;2;3;3;2;7;4;2;1;3;6;2;5;1;2;3;1;5;5;2;2;2;8;2;5;2;4;3;1;5;1;1;1;2;;99999998;32;3;99999998;32;10;1;1;99999998;99999998;12;1;2;0.684396599;0.643232032;0;1;1;2;;;;;;
3324;17594;2.02511E+15;1977;;;;1;2;1;;;;;;;;;;;;3;2;99999998;4;99999998;6;;;;;;;;;;aktuelle, allgemeine Wehtpflicht reicht aus;102;;;;;999;;;;2;99999998;4;99999998;6;;;;;;;;;für KMU's nicht tragbar;203;;;;;999;;;;98;10;6;5;6;10;4;6;4;98;0;5;6;10;2;7;6;5;4;2;2;4;4;1;1;2;4;2;1;1;3;1;1;3;4;4;1;2;2;2;4;1;1;4;1;1;0;0;0;0;0;0;0;0;1;0;0;0;2;2;2;1;3;8;7;0;2;6;2;3;3;6;5;0;9;7;7;4;3;2;1;5;3;9;3;8;4;1;10;4;1;1;1;1;4;51;3;99999998;32;21;2;1;99999998;99999998;10;1;2;0.772516821;0.726052066;0;1;1;2;;;;;;
3325;17595;2.02511E+15;1986;;;;2;2;1;;;;;;;;;;;;5;2;99999998;4;99999998;5;;;;;;;;;;wegen all der unbezahlten und oft nicht gesehenen Care- und Organisationsarbeit von Frauen;503;;;;- Abstimmungsparolen der Grünen und der SP;902;;;;1;4;99999998;99999998;7;Eine gerechtere Gesellschaft;304;;;-Abstimmungsparolen der Grünen und SP -Diskussion mit Partner -Mittel sind notwendig, dass nicht länger wenige Schwerreiche immer mehr haben und die anderen weniger;902;904;301;;;;;;;;;;;9;7;4;7;0;6;8;2;10;3;10;3;10;10;10;2;2;1;1;6;1;1;1;1;1;2;2;4;3;2;2;1;1;1;1;1;3;4;4;4;2;4;3;98;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;2;1;2;3;5;7;5;0;0;2;5;0;0;3;0;0;0;3;2;1;2;3;7;2;9;0;0;3;1;10;5;1;1;2;;99999998;40;3;99999998;33;21;2;1;99999998;99999998;6;1;1;0.754792639;0.619062257;0;1;1;2;;;;;;
3326;17600;2.02511E+15;1976;;;;1;2;2;0;0;0;1;0;0;0;0;0;0;0;4;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;5;4;5;2;7;8;2;6;5;7;5;1;3;4;0;6;5;3;5;5;5;6;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;3;2;1;4;0;0;0;0;1;1;0;0;1;0;1;0;0;0;3;2;3;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;4;1;1;2;;99999998;32;3;99999998;32;10;1;3;99999998;99999998;5;2;2;1.169152598;1.169150963;0;1;2;2;;;;;;
3327;17603;2.02511E+15;1994;;;;1;2;2;0;0;0;0;0;0;1;0;0;0;0;99;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;4;5;5;5;5;6;7;6;5;3;5;4;7;6;3;7;98;4;4;5;1;3;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;2;3;4;3;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;2;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;6;16;1;1;2;;99999998;51;3;99999998;31;21;1;1;99999998;99999998;7;1;2;1.979356793;1.979354026;0;1;3;2;;;;;;
3328;17604;2.02511E+15;1996;;;;1;2;1;;;;;;;;;;;;1;3;99999998;99999998;4;3;;;;;;;;;;;;;;;;;;;;2;99999998;4;99999998;7;;;;;;;;;;999;;;;;999;;;;6;3;3;7;6;7;7;98;2;0;4;5;3;7;0;4;6;5;3;4;2;2;3;8;8;8;8;8;8;8;8;8;1;8;8;8;8;8;8;98;98;98;98;98;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;3;3;1;1;0;6;0;0;98;0;6;0;0;5;0;0;0;5;98;98;0;7;7;98;98;0;6;4;1;7;4;1;1;2;;99999998;33;3;99999998;32;10;2;;99999998;99999998;6;1;1;0.495871855;0.511591364;0;1;3;2;;;;;;
3329;17610;2.02511E+15;1996;;;;2;3;2;0;0;0;0;1;0;0;0;1;0;0;99;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;2;98;98;0;98;3;3;98;98;98;98;98;98;98;98;5;98;6;3;1;1;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;2;4;2;3;0;0;1;0;1;1;1;1;0;1;1;1;0;0;1;2;4;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;0;16;1;1;1;1;1;32;3;99999998;32;21;1;1;99999998;99999998;4;2;1;1.480753735;1.480751665;0;1;2;2;;;;;;
3330;17617;2.02511E+15;1985;;;;2;3;2;0;1;0;0;0;0;0;1;0;0;0;99;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;8;7;4;98;4;8;98;98;6;3;0;2;7;9;0;98;5;6;1;5;1;4;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;1;4;4;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;1;98;1;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;7;18;1;1;1;1;2;51;8;3;33;10;1;2;32;3;5;2;1;1.502829;1.502826899;0;1;3;2;;;;;;
3331;17620;2.02511E+15;1983;;;;1;2;2;0;0;0;0;0;0;0;0;0;0;1;4;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;7;7;98;3;7;7;98;98;98;98;98;98;98;7;98;98;5;6;6;3;1;1;8;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;98;98;98;98;1;1;1;1;1;1;1;1;1;1;1;1;0;0;98;98;98;98;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;5;4;1;2;1;1;2;52;3;99999998;32;10;1;1;99999998;99999998;13;1;2;1.294818838;1.294817028;0;1;2;2;;;;;;
