"CODERESP","SECURITYID","BIRTHYEARR","CONTROL1","CONTROL3","CONTROL3@","S11","POLINT","PART","NONVOTE_01","NONVOTE_02","NONVOTE_03","NONVOTE_04","NONVOTE_05","NONVOTE_06","NONVOTE_07","NONVOTE_08","NONVOTE_09","NONVOTE_10","NONVOTE_98","PARTY15","VOTE1","VOTE1A","VOTE1B","VOTE1C","REASON1ACC1","REASON1ACC1_01","REASON1ACC1_02","REASON1ACC1_03","REASON2ACC1","REASON2ACC1_01","REASON2ACC1_02","REASON2ACC1_03","REASON2ACC1_04","REASON1DEN1","REASON1DEN1_01","REASON1DEN1_02","REASON1DEN1_03","REASON2DEN1","REASON2DEN1_01","REASON2DEN1_02","IMPORTANCE1","VOTE2","VOTE2A","VOTE2B","VOTE2C","REASON1ACC2","REASON1ACC2_01","REASON1ACC2_02","REASON1ACC2_03","REASON2ACC2","REASON2ACC2_01","REASON2ACC2_02","REASON2ACC2_03","REASON1DEN2","REASON1DEN2_01","REASON1DEN2_02","REASON1DEN2_03","REASON1DEN2_04","REASON2DEN2","REASON2DEN2_01","REASON2DEN2_02","REASON2DEN2_03","REASON2DEN2_04","IMPORTANCE2","VOTE3","VOTE3A","VOTE3B","VOTE3C","REASON1ACC3","REASON1ACC3_01","REASON1ACC3_02","REASON1ACC3_03","REASON2ACC3","REASON2ACC3_01","REASON2ACC3_02","REASON2ACC3_03","REASON1DEN3","REASON1DEN3_01","REASON1DEN3_02","REASON1DEN3_03","REASON2DEN3","REASON2DEN3_01","REASON2DEN3_02","REASON2DEN3_03","IMPORTANCE3","TRUST_1","TRUST_2","TRUST_3","TRUST_4","TRUST_5","TRUST_7","TRUST_8","TRUST_9","TRUST_10","TRUST_11","TRUST_25","TRUST_30","TRUST_31","TRUST_43","TRUST_55","TRUST_56","TRUST_57","LRSP","VALUE1","VALUE2","VALUE3","VALUE4","VALUE5","VALUE6","VALUE7","VALUE8","VALUE9","VALUE10","VALUE11","VALUE12","VALUE13","VALUE14","VALUE15","VALUE16","DIFFICUL1","DECTIME1","ARGU1_1","ARGU1_2","ARGU1_3","ARGU1_4","ARGU1_5","ARGU1_6","ZUSATZEFD","DIFFICUL2","DECTIME2","ARGU2_1","ARGU2_2","ARGU2_3","ARGU2_4","ARGU2_5","ARGU2_6","DIFFICUL3","DECTIME3","ARGU3_1","ARGU3_2","ARGU3_3","ARGU3_4","ARGU3_5","ARGU3_6","ONLINE","MEDIAUSE_1","MEDIAUSE_2","MEDIAUSE_3","MEDIAUSE_4","MEDIAUSE_5","MEDIAUSE_6","MEDIAUSE_7","MEDIAUSE_8","MEDIAUSE_9","MEDIAUSE_10","MEDIAUSE_11","MEDIAUSE_12","MEDIAUSE_13","MEDIAUSE_14","MEDIAUSE_15","MEDIAUSE2_1","MEDIAUSE2_2","MEDIAUSE2_3","MEDIAUSE2_4","MEDIAUSE2_5","MEDIAUSE2_6","MEDIAUSE2_7","MEDIAUSE2_8","DISCUS","VOTEWIE","PART2","MEDKONS_1","MEDKONS_2","MEDKONS_3","MEDKONS_4","MEDKONS_5","MEDKONS_6","MEDKONS_7","MEDKONS_8","MEDKONS_9","MEDKONS_10","MEDKONS_11","MEDKONS_12","MEDNR_1","MEDNR_2","MEDNR_3","MEDNR_4","MEDNR_5","MEDNR_6","MEDNR_7","MEDNR_8","MEDNR_9","MEDNR_10","MEDNR_11","MEDNR_12","MEDNR_13","MEDNR_14","MEDNR_15","MEDNR_16","MEDNR_17","MEDNR_18","MEDNR_19","MEDNR_20","MEDNR_21","MEDNR_22","MEDNR_23","MEDNR_24","MEDNR_25","MEDNR_26","MEDNR_27","MEDNR_28","MEDNR_29","MEDNR_30","MEDNR_31","MEDNR_32","MEDNR_33","MEDNR_34","MEDHAUPT","PARTYA","CITIZENREPA","ORIGINPARENTS","CONFESSD","CONFESSR","CULT","EDUC","ACTI","ACTIPREV","S17JOBPOSITION","WORKLOAD","S17SECTOR","MAINEARNER","EDUCMAIN","ACTIMAIN","INCOME","INCOMEPRECARIAT","HABITAT","GEWVORL1","GEWVORL2","GEWVORL3"
14436,"20230618.61878.231",1963,,,"",1,2,2,0,0,0,0,0,0,0,0,0,0,1,99,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,8,98,3,0,0,9,0,0,0,5,0,9,0,5,0,0,4,5,4,5,5,1,1,5,4,5,4,5,1,1,1,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,4,2,1,1,4,4,1,4,2,1,1,98,,,98,0,,,2,2,,,,,,0,,,,0,,0,1,1,,,3,,,,0,,0,2,0,2,16,2,2,2,,,60,3,,33,10,3,1,,,98,2,1,1.65230060803409,1.65227165929391,1.6522778117767
14447,"20230618.61915.231",1946,,,"",2,4,2,0,0,1,0,0,0,0,0,0,0,0,16,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,4,1,0,5,0,3,1,0,2,0,0,0,4,5,0,0,0,98,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,,18,1,1,1,2,1,21,7,3,98,98,8,8,,,2,8,1,3.07661423527425,3.05733499179973,3.05700908857272
14448,"20230618.61918.231",1975,,,"",1,4,2,0,0,0,0,0,0,0,0,0,1,0,99,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,8,6,98,5,98,98,5,5,5,5,98,7,5,98,0,98,98,98,3,6,1,1,8,1,6,9,1,4,6,1,9,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,3,1,2,2,2,4,1,0,0,0,,,,,0,1,0,0,0,0,0,,,,,0,0,,,,,,1,0,0,0,1,1,0,0,0,11,18,1,1,2,,,32,3,,33,10,2,1,,,5,2,1,2.9650823300872,2.94653404547138,2.95250657629268
14449,"20230618.61919.231",1975,,,"",2,2,2,0,0,0,0,0,0,0,1,0,0,0,2,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,7,8,8,5,5,5,98,9,5,4,5,8,3,8,98,98,6,4,5,1,2,1,6,3,2,1,1,2,3,4,4,3,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,2,1,1,1,1,1,5,5,5,5,3,0,,,1,1,,,3,0,,,,,,0,,,,0,,0,0,0,,,0,,,,4,,5,1,2,11,2,1,1,1,2,3,97,3,,33,22,1,1,,,4,3,1,0.757307059284169,0.756909773411044,0.756988851000561
14454,"20230618.61929.231",1992,,,"",1,3,2,0,0,0,0,0,0,0,0,1,0,0,17,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,8,7,7,7,7,7,3,6,5,0,2,8,9,8,3,98,4,98,2,3,4,1,3,1,1,2,1,3,2,1,1,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,1,3,1,4,2,2,5,4,2,5,2,0,0,0,,,,,1,0,0,0,0,0,0,,,,,0,0,,,,,,0,0,0,0,1,2,2,4,3,11,9,1,2,1,2,2,51,3,,32,10,1,3,,,11,2,1,1.49398919468436,1.49390586175782,1.49410790502818
14455,"20230618.61935.231",2002,,,"",2,2,2,0,0,0,1,0,0,0,0,0,0,0,17,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,8,8,3,98,4,8,8,8,7,98,5,5,8,98,7,98,98,3,2,5,2,3,3,6,4,3,1,4,6,1,3,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,3,1,1,3,4,2,3,2,2,5,1,,,,,,0,1,0,1,,,,,,,0,0,0,,,,,,0,1,2,,,,0,,0,3,0,11,5,1,2,2,,,33,6,6,,10,,4,97,98,8,1,2,1.5013280884295,1.50055962984029,1.50156214559359
14458,"20230618.61946.231",1981,,,"",2,3,1,,,,,,,,,,,,2,3,,,4,"",,,,"",,,,,"",,,,"",,,5,1,4,,,"",99,,,"",,,,"",,,,,"",,,,,10,1,4,,,"",99,,,"",,,,"",,,,"",,,,7,8,8,6,6,98,8,9,8,9,98,5,8,10,98,8,98,7,1,1,1,1,1,9,5,9,2,1,2,6,4,2,6,1,4,2,8,8,8,8,8,8,8,8,1,1,1,1,1,4,4,4,2,1,2,2,2,8,1,8,3,5,5,5,7,0,0,5,5,0,0,0,0,1,0,0,5,0,0,0,0,9,0,9,5,2,98,2,1,1,1,1,4,3,1,5,3,1,1,0,,,0,1,,,1,0,,,,,,0,,,,0,,0,0,2,,,0,,,,4,,1,1,0,9,2,2,2,2,,,52,3,,33,22,2,1,,,4,2,1,0.432453739387656,0.439547501493391,0.420684071281716
14460,"20230618.61959.231",1980,,,"",2,3,1,,,,,,,,,,,,2,8,,,,"",,,,"",,,,,"",,,,"",,,5,8,,,,"",,,,"",,,,"",,,,,"",,,,,5,2,,8,,"",,,,"",,,,"",99,,,"",,,,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,2,3,3,3,4,3,3,2,2,5,1,2,5,5,3,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,5,5,5,5,5,5,5,2,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,,,,,98,98,98,98,98,98,98,,,,,98,98,,,,,,98,98,98,98,98,98,98,98,98,,2,2,8,8,,,98,98,,,23,,2,98,98,98,2,1,0.224997193648042,0.226732682085097,0.273077350345826
14462,"20230618.61965.231",1979,,,"",1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,0,3,3,0,0,0,5,5,0,0,0,0,0,5,0,5,0,6,5,5,6,6,4,6,4,3,1,5,1,1,1,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1,3,1,2,5,5,1,1,5,5,5,0,0,0,,,,,0,0,5,0,0,0,0,,,,,0,3,,,,,,0,0,0,0,0,0,0,0,0,7,1,1,2,1,2,1,51,3,,33,10,1,1,,,7,2,1,4.9838690876508,4.92551405089049,4.94899091138347
14463,"20230618.61967.231",1977,,,"",2,3,2,0,1,0,0,0,0,0,0,0,0,0,16,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,6,8,2,6,2,5,5,2,4,3,2,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,1,4,1,4,3,1,5,2,0,0,0,,,,,3,0,0,0,0,0,0,,,,,0,0,,,,,,0,0,0,0,1,1,0,5,5,8,16,1,1,1,2,2,32,3,,32,22,1,2,32,3,6,2,2,2.16951093693597,2.16042478723308,2.16117866824352
14464,"20230618.61969.231",1984,,,"",1,2,2,0,0,0,0,0,0,0,1,0,0,0,3,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,6,4,4,4,4,4,4,4,4,4,6,4,5,7,1,4,4,5,1,5,6,1,1,1,1,1,1,5,1,6,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,2,1,1,5,1,4,3,3,4,5,2,1,2,,,,,2,2,0,0,0,0,0,,,,,0,0,,,,,,1,0,0,0,0,1,0,0,0,11,3,2,2,1,5,5,32,3,,31,10,1,1,,,7,2,2,1.12532530174952,1.12061231598758,1.12100335406032
14465,"20230618.61971.231",1975,,,"",1,2,2,0,0,0,0,0,0,0,0,0,0,1,17,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,10,9,8,8,5,5,8,5,5,3,5,10,9,7,5,4,5,7,2,4,2,2,3,1,3,3,1,5,6,3,2,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,2,3,5,1,5,5,5,4,3,3,0,0,,,,,0,3,0,0,0,0,1,,,,,0,0,,,,,,3,0,0,0,5,5,5,5,4,9,3,1,1,2,,,32,3,,33,10,1,1,,,11,2,1,2.3326772313693,2.32580022981311,2.3257732387971
14467,"20230618.61973.231",1995,,,"",1,2,2,0,0,0,1,0,0,0,0,0,0,0,3,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,9,8,6,8,7,7,5,9,5,6,4,9,10,8,3,7,8,6,1,1,5,3,6,6,2,3,2,1,1,2,2,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,3,3,4,5,5,5,4,5,5,5,0,,,2,5,,,3,1,,,,,,1,,,,4,,98,1,5,,,3,,,,4,,0,2,0,6,3,1,1,2,,,52,3,,32,10,1,1,,,7,1,1,0.872546058537156,0.872292244552966,0.872502635066959
14471,"20230618.61977.231",1965,,,"",1,2,1,,,,,,,,,,,,17,1,2,,,"",99,,,"",,,,,"",,,,"",,,5,2,,3,,"",,,,"",,,,"",99,,,,"",,,,,8,1,4,,,"",99,,,"",,,,"",,,,"",,,,7,7,7,5,7,7,7,6,7,3,5,6,8,5,7,2,2,5,7,3,5,3,4,4,1,3,4,1,6,4,2,2,5,3,2,2,3,2,3,2,3,1,3,3,2,3,3,1,1,3,4,3,1,1,1,1,2,1,3,3,2,8,3,9,9,8,7,5,5,6,6,3,4,3,4,2,3,2,3,4,3,6,5,7,3,1,6,4,4,3,4,3,3,3,5,5,5,5,1,3,2,3,,,,,2,3,1,2,2,3,3,,,,,1,0,,,,,,3,2,1,0,5,5,5,3,4,9,3,1,1,1,2,2,32,3,,33,10,1,3,,,7,1,1,0.362663561586094,0.405322757080418,0.312182057176708
14476,"20230618.61992.231",1948,,,"",2,2,1,,,,,,,,,,,,16,1,4,,,"",99,,,"",,,,,"",,,,"",,,6,1,8,,,"",99,,,"",,,,"",,,,,"",,,,,10,1,4,,,"",99,,,"",,,,"",,,,"",,,,6,5,5,0,1,1,4,4,5,8,2,2,4,9,9,9,2,2,98,6,6,1,1,1,3,6,6,1,1,6,1,1,6,1,6,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,8,1,6,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,,,,,98,98,98,98,98,98,98,,,,,98,98,,,,,,98,98,98,98,98,98,98,98,98,,16,1,1,1,1,2,32,8,8,,98,,8,,,98,8,8,0.835092824262778,0.77894176097953,0.812770111527462
14478,"20230618.62002.231",1972,,,"",1,4,2,0,0,0,0,0,0,0,1,0,0,0,99,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,8,6,9,9,9,9,9,9,8,9,2,1,9,6,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,1,1,1,1,1,98,1,5,2,1,5,1,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,0,0,0,0,0,0,0,5,98,98,18,1,1,2,,,98,3,,33,10,1,1,,,98,2,1,2.41086069733928,2.3998852653592,2.40456927233198
14479,"20230618.62004.231",1956,,,"",2,2,2,0,0,0,1,0,0,0,0,0,0,0,3,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,8,8,7,6,6,7,6,6,6,7,7,6,6,6,5,5,5,7,6,3,2,5,6,4,6,1,1,5,3,1,1,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,5,1,1,1,4,1,5,4,1,2,1,0,0,0,,,,,0,4,0,0,0,0,0,,,,,0,0,,,,,,4,0,0,0,4,4,0,5,0,2,3,1,1,1,2,3,31,7,3,33,22,1,3,,,4,2,2,1.337451422642,1.32631255353126,1.33025066143563
14481,"20230618.62015.231",1966,,,"",1,3,1,,,,,,,,,,,,1,1,4,,,"",99,,,"",,,,,"",,,,"",,,7,1,4,,,"Ecologia",42,,,"",99,,,"",,,,,"",,,,,9,1,4,,,"",99,,,"",,,,"",,,,"",,,,0,8,8,5,3,5,8,5,5,2,5,3,8,5,8,0,98,98,98,3,5,3,3,2,3,6,4,1,3,1,2,1,5,3,6,2,3,8,2,2,2,1,2,8,1,1,2,2,2,3,3,4,1,1,2,2,2,3,2,2,3,3,3,0,4,7,0,0,3,7,0,0,0,0,0,3,0,0,0,0,98,0,0,5,3,1,5,1,1,1,1,1,1,1,3,1,1,1,1,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,0,0,98,,,,98,,98,98,98,8,16,1,1,1,2,9,51,1,,12,10,1,1,,,11,1,2,0.12603540139402,0.124218608082303,0.123125529013051
14488,"20230618.62031.231",1982,,,"",2,3,1,,,,,,,,,,,,99,8,,,,"",,,,"",,,,,"",,,,"",,,98,8,,,,"",,,,"",,,,"",,,,,"",,,,,9,2,,2,,"",,,,"",,,,"les decisions de la seco pour les cas de rigueur. c'est bonteux",91,,,"",99,,,5,5,5,4,4,1,5,1,5,5,1,5,5,5,6,6,98,5,2,2,3,3,3,3,1,2,1,1,3,3,6,8,3,3,6,2,3,2,2,2,2,1,3,3,1,1,2,2,1,3,8,3,1,1,3,2,2,2,2,3,2,6,0,6,2,0,0,0,6,0,0,1,0,0,0,0,4,4,1,0,0,7,0,7,5,1,9,4,4,2,1,3,5,1,1,5,1,1,1,0,,,5,5,,,0,4,,,,,,0,,,,3,,0,0,0,,,0,,,,5,,0,0,0,3,16,2,2,1,2,1,52,1,,11,10,1,3,,,98,3,2,0.261515486550812,0.261710138795126,0.246530978223615
14494,"20230618.62048.231",1974,,,"",1,3,2,0,0,0,1,0,0,0,0,0,0,0,17,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,3,3,3,3,4,3,2,4,4,4,3,3,4,4,2,3,4,98,3,6,5,9,6,3,5,3,1,3,6,2,1,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3,1,1,1,1,3,1,5,5,2,1,1,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,0,0,0,,,,1,,1,1,1,9,16,1,2,2,,,32,1,,12,10,8,8,,,98,2,2,0.380514320856871,0.380319553636812,0.380573643068664
14498,"20230618.62063.231",1980,,,"",8,3,2,0,0,0,0,1,0,0,0,0,0,0,6,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,7,5,6,5,5,5,3,5,7,5,9,6,8,7,5,6,5,4,3,3,3,3,3,3,3,4,2,4,3,5,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,3,2,1,1,1,1,1,1,1,1,1,98,98,98,,,,,98,98,98,98,98,98,98,,,,,98,98,,,,,,98,98,98,98,98,98,98,98,98,2,16,1,2,2,,,21,3,,32,21,1,3,,,4,2,1,2.52188036889371,2.52183618488796,2.52184557532544
14500,"20230618.62067.231",1970,,,"",8,4,2,0,0,0,1,0,0,0,0,0,0,0,99,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,2,3,3,2,3,3,3,3,2,2,2,3,9,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,98,98,98,98,98,98,98,98,98,98,98,98,,,98,98,,,98,98,,,,,,98,,,,98,,98,98,98,,,98,,,,98,,98,98,98,,18,9,8,8,,,98,98,,,98,,8,,,98,8,8,1.25202865802543,1.25200672215483,1.25201138419074
14506,"20230618.62079.231",1990,,,"",2,3,1,,,,,,,,,,,,2,8,,,,"",,,,"",,,,,"",,,,"",,,98,1,4,,,"",99,,,"",,,,"",,,,,"",,,,,9,2,,4,,"",,,,"",,,,"",99,,,"",,,,10,8,8,8,8,8,8,6,7,8,8,8,8,8,6,8,8,6,0,4,3,1,1,1,1,6,3,1,2,1,1,1,6,1,3,8,2,2,8,8,2,8,8,8,1,2,2,8,2,8,8,4,1,1,3,4,3,2,1,2,1,6,4,4,10,6,6,7,9,6,9,2,9,7,9,8,5,5,5,2,2,6,3,10,4,1,6,1,4,1,3,1,5,1,4,3,3,5,1,,,,,,0,0,0,5,,,,,,,1,1,0,,,,,,5,0,5,,,,3,,2,4,3,98,2,9,8,8,,,32,3,,98,22,1,8,,,98,2,2,0.27396812304558,0.266939201464169,0.250490331078272
14509,"20230618.62091.231",1982,,,"",1,3,2,0,0,0,0,0,0,0,1,0,0,0,7,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,7,7,6,5,6,6,6,6,6,6,5,7,6,6,6,6,6,7,2,3,3,1,4,2,3,2,1,1,6,2,2,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,2,1,4,1,2,3,3,2,1,,,,,,1,0,1,0,,,,,,,0,1,0,,,,,,2,0,2,,,,1,,98,1,1,6,16,1,2,2,,,52,3,,33,10,1,3,,,10,1,2,0.468970805650924,0.46873076175481,0.469043918235478
14512,"20230618.62098.231",1967,,,"",2,3,2,1,0,0,0,0,0,0,0,0,0,0,2,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,4,7,4,2,6,6,6,6,6,6,2,6,6,9,6,98,98,2,3,2,3,3,5,6,4,1,1,3,2,1,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,2,2,5,4,5,3,98,5,5,0,4,2,,,,,0,0,2,0,0,0,0,,,,,2,0,,,,,,0,5,2,0,2,2,0,5,0,98,2,2,2,1,5,1,52,3,,32,21,1,2,51,3,8,1,1,1.74764372501899,1.73671121468369,1.74023147309486
14514,"20230618.62101.231",1971,,,"",1,2,2,0,0,0,0,0,0,0,1,0,0,0,17,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,2,3,3,4,4,1,3,3,2,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,3,2,2,2,4,1,2,5,3,4,1,,,,,,0,5,0,1,,,,,,,0,0,0,,,,,,0,5,2,,,,3,,3,1,1,98,16,2,2,1,2,2,32,3,,33,10,1,1,,,6,1,1,0.31063046148765,0.310471464498224,0.31067888880041
14518,"20230618.62109.231",1946,,,"",1,3,2,0,1,0,0,0,0,0,0,0,0,0,3,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,7,7,2,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,5,6,8,1,1,3,6,6,6,1,6,1,1,6,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,1,1,1,1,1,1,1,1,5,3,3,1,0,,,0,0,,,0,0,,,,,,0,,,,0,,0,0,0,,,0,,,,5,,0,0,0,98,3,1,1,1,2,6,32,7,3,33,10,2,1,,,5,8,8,1.25046852001627,1.25010477257386,1.25040628870827
14520,"20230618.62114.231",1969,,,"",2,3,2,0,0,0,1,0,0,0,0,0,0,0,9,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,8,5,5,5,5,7,5,6,5,5,5,6,5,5,3,2,5,2,2,5,3,1,4,5,3,2,2,2,5,1,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,3,1,3,1,3,2,3,2,2,2,1,0,1,1,,,,,0,2,0,0,3,0,0,,,,,0,0,,,,,,2,2,2,2,1,1,0,2,0,6,9,1,1,1,1,1,60,8,3,33,22,2,2,60,3,11,1,1,2.58019499604753,2.56405440168178,2.56925165842655
14523,"20230618.62125.231",1963,,,"",2,2,1,,,,,,,,,,,,17,1,2,,,"",99,,,"",,,,,"",,,,"",,,5,1,4,,,"",99,,,"",,,,"",,,,,"",,,,,10,1,4,,,"",99,,,"",,,,"",,,,"",,,,10,10,10,7,9,5,9,5,5,7,5,5,10,9,7,5,0,7,5,2,4,5,4,3,1,2,4,3,4,8,3,2,6,5,2,1,1,3,2,2,2,2,3,1,1,2,1,2,1,3,3,4,1,1,1,1,1,3,4,4,3,9,0,8,10,3,1,1,10,4,1,1,0,7,0,6,5,0,1,0,0,9,0,10,4,1,9,3,2,2,1,3,4,5,3,5,5,2,1,0,1,0,,,,,5,4,2,1,0,0,0,,,,,1,1,,,,,,3,2,0,0,4,3,3,3,2,10,4,2,2,2,,,97,3,,33,10,1,1,,,10,2,2,0.326168454940547,0.348951715571696,0.384401299270013
14526,"20230618.62131.231",1990,,,"",1,3,2,0,0,0,0,0,0,0,1,0,0,0,99,,,,,"",,,,"",,,,,"",,,,"",,,,,,,,"",,,,"",,,,"",,,,,"",,,,,,,,,,"",,,,"",,,,"",,,,"",,,,,8,8,7,4,5,7,8,7,7,5,6,8,6,8,4,98,98,98,3,5,2,2,2,3,3,4,1,4,3,4,2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,4,1,1,1,1,1,4,2,1,5,1,0,,,0,0,,,0,1,,,,,,0,,,,0,,0,0,0,,,1,,,,1,,0,1,0,2,16,1,1,1,2,1,32,3,,32,10,1,1,,,6,1,1,1.59096315028743,1.59012852557804,1.59029465308127
